1734476400	223.89571881
1734480000	223.16641775
1734483600	224.09827233
1734487200	218.80814549
1734490800	218.74681203
1734494400	217.53192597
1734498000	216.77230090
1734501600	215.87304420
1734505200	215.29563558
1734508800	215.73317912
1734512400	215.82085922
1734516000	216.71089828
1734519600	217.35179962
1734523200	217.83035794
1734526800	216.83422053
1734530400	216.35124632
1734534000	214.95116349
1734537600	217.56621869
1734541200	216.73680276
1734544800	216.71685165
1734548400	217.66950391
1734552000	212.91968372
1734555600	207.15280627
1734559200	208.28991278
1734562800	206.73954366
1734566400	206.91105641
1734570000	207.53388578
1734573600	203.30907239
1734577200	205.35968015
1734580800	208.64961203
1734584400	208.27777228
1734588000	209.28458396
1734591600	210.35129967
1734595200	211.84828241
1734598800	208.91724772
1734602400	209.83861286
1734606000	210.55513329
1734609600	210.38739772
1734613200	207.63116739
1734616800	207.58356035
1734620400	207.04206941
1734624000	205.10664681
1734627600	205.66746184
1734631200	198.56304454
1734634800	194.14213810
1734638400	190.76176367
1734642000	192.53560748
1734645600	195.79691069
1734649200	196.32837475
1734652800	194.90198157
1734656400	195.15523148
1734660000	193.36235169
1734663600	198.70481037
1734667200	196.30238902
1734670800	194.96471095
1734674400	192.85572023
1734678000	190.09493066
1734681600	191.38539922
1734685200	181.09177439
1734688800	182.90823964
1734692400	181.88470382
1734696000	176.72076430
1734699600	184.10490733
1734703200	187.74380896
1734706800	187.97950430
1734710400	189.35869784
1734714000	190.05718581
1734717600	192.13998983
1734721200	190.62161784
1734724800	191.36934634
1734728400	190.12921507
1734732000	190.64173544
1734735600	192.38476229
1734739200	194.12198450
1734742800	194.23033158
1734746400	195.40601331
1734750000	194.81351569
1734753600	194.00099000
1734757200	195.79021224
1734760800	198.98598416
1734764400	198.94344858
1734768000	198.95287303
1734771600	196.79351282
1734775200	195.18746303
1734778800	194.25139293
1734782400	192.75451884
1734786000	187.47958743
1734789600	185.41909489
1734793200	184.85956609
1734796800	186.52333662
1734800400	184.33390104
1734804000	184.02786529
1734807600	180.98868547
1734811200	179.97231308
1734814800	181.92622501
1734818400	180.51583289
1734822000	181.03529577
1734825600	181.14212742
1734829200	182.14672123
1734832800	182.25659413
1734836400	181.59206210
1734840000	182.21031190
1734843600	180.13907581
1734847200	180.19856538
1734850800	183.35042753
1734854400	184.06969680
1734858000	184.31009792
1734861600	185.65275323
1734865200	185.60760358
1734868800	186.48900177
1734872400	186.21749705
1734876000	185.26556718
1734879600	180.39212513
1734883200	181.22728492
1734886800	182.80400706
1734890400	181.70870068
1734894000	182.21592205
1734897600	177.73573877
1734901200	180.65160761
1734904800	180.32005140
1734908400	180.93459552
1734912000	180.26403732
1734915600	178.83369114
1734919200	178.61122563
1734922800	179.62487244
1734926400	186.37280979
1734930000	184.77295858
1734933600	183.80299489
1734937200	181.13641868
1734940800	182.00085963
1734944400	185.44209573
1734948000	184.80271533
1734951600	185.32313150
1734955200	183.52644627
1734958800	184.34729362
1734962400	182.09949028
1734966000	181.99857327
1734969600	181.26946273
1734973200	184.74044924
1734976800	184.20726919
1734980400	184.49947589
1734984000	187.19352090
1734987600	190.83144653
1734991200	190.73246700
1734994800	192.53603344
1734998400	189.96457714
1735002000	189.65932278
1735005600	187.68953168
1735009200	187.56172162
1735012800	189.49443843
1735016400	190.47749925
1735020000	191.35213621
1735023600	189.65631650
1735027200	192.02548503
1735030800	191.46871342
1735034400	191.94822356
1735038000	190.77863882
1735041600	192.65728394
1735045200	191.61380851
1735048800	194.98801493
1735052400	194.29944265
1735056000	197.85558233
1735059600	196.09158427
1735063200	197.12240431
1735066800	196.51105659
1735070400	194.56043774
1735074000	195.31275087
1735077600	196.57513226
1735081200	197.07814606
1735084800	196.78831817
1735088400	196.89792151
1735092000	199.86457831
1735095600	201.24133519
1735099200	199.63620323
1735102800	198.98325967
1735106400	199.24784860
1735110000	198.72562658
1735113600	197.97061582
1735117200	197.83314644
1735120800	197.84075448
1735124400	197.01183264
1735128000	195.31727782
1735131600	195.95855784
1735135200	196.79154044
1735138800	198.34241635
1735142400	197.80145881
1735146000	197.25460067
1735149600	198.30946233
1735153200	197.92953915
1735156800	198.82589184
1735160400	197.51068719
1735164000	196.52301874
1735167600	196.87838104
1735171200	197.35765927
1735174800	197.15336427
1735178400	196.85317085
1735182000	197.19091912
1735185600	195.51502596
1735189200	195.04615227
1735192800	194.48889436
1735196400	193.97234374
1735200000	191.56886737
1735203600	188.92361034
1735207200	189.16767924
1735210800	189.45280304
1735214400	189.55043065
1735218000	188.33540545
1735221600	188.63553693
1735225200	188.18134956
1735228800	188.64049679
1735232400	190.44397069
1735236000	187.92180660
1735239600	188.95011335
1735243200	189.09412744
1735246800	188.19666083
1735250400	189.41070989
1735254000	188.08856135
1735257600	188.80654137
1735261200	188.94815283
1735264800	189.84798607
1735268400	188.72862959
1735272000	189.87541829
1735275600	189.43490125
1735279200	189.41890736
1735282800	190.57950525
1735286400	186.53886921
1735290000	190.11361828
1735293600	193.07066716
1735297200	190.70149043
1735300800	190.76722289
1735304400	190.44580525
1735308000	189.21722234
1735311600	186.81300230
1735315200	184.32947340
1735318800	183.82917798
1735322400	186.05420240
1735326000	186.58981143
1735329600	186.83537444
1735333200	185.86882151
1735336800	184.59770249
1735340400	184.58468328
1735344000	183.74866385
1735347600	184.87476321
1735351200	185.41966606
1735354800	184.01470674
1735358400	184.89474084
1735362000	184.28702411
1735365600	185.45839529
1735369200	185.33683568
1735372800	185.07328056
1735376400	185.75831199
1735380000	186.04542579
1735383600	185.58486468
1735387200	186.81929027
1735390800	186.49766009
1735394400	187.86191227
1735398000	189.40641989
1735401600	189.69443402
1735405200	192.19666524
1735408800	194.42416040
1735412400	193.43688961
1735416000	193.29442043
1735419600	192.90096695
1735423200	193.82723262
1735426800	194.82833810
1735430400	194.80695879
1735434000	193.76172063
1735437600	192.25506341
1735441200	193.55547526
1735444800	194.38576998
1735448400	194.03289486
1735452000	194.84789028
1735455600	195.55371793
1735459200	195.77839830
1735462800	195.02824325
1735466400	196.37989638
1735470000	196.49163989
1735473600	195.73124544
1735477200	195.92562237
1735480800	195.73134159
1735484400	193.64531153
1735488000	194.88759109
1735491600	192.78038659
1735495200	192.84983993
1735498800	192.71989707
1735502400	192.54252438
1735506000	191.76919612
1735509600	190.44151162
1735513200	188.92531718
1735516800	189.38535327
1735520400	191.73842165
1735524000	192.97852547
1735527600	191.91819229
1735531200	190.93311538
1735534800	189.53788109
1735538400	190.71673944
1735542000	192.43710519
1735545600	192.34354889
1735549200	192.97876785
1735552800	192.90198111
1735556400	192.50657606
1735560000	193.03877511
1735563600	193.06662529
1735567200	188.54327511
1735570800	187.34346782
1735574400	187.16796248
1735578000	186.69239967
1735581600	191.49540216
1735585200	194.45957469
1735588800	195.93001872
1735592400	194.58993261
1735596000	189.48417641
1735599600	190.33132839
1735603200	190.94897789
1735606800	190.43396306
1735610400	189.00511719
1735614000	189.80123745
1735617600	189.69734937
1735621200	188.51898530
1735624800	188.38702947
1735628400	188.67135535
1735632000	189.69060198
1735635600	191.75936198
1735639200	193.01445790
1735642800	194.11833364
1735646400	193.60291818
1735650000	192.89385896
1735653600	195.99985768
1735657200	197.38139563
1735660800	198.04327117
1735664400	198.39718819
1735668000	195.82369987
1735671600	194.51215192
1735675200	193.63952775
1735678800	193.79367423
1735682400	192.69936427
1735686000	190.70546085
1735689600	189.13082195
1735693200	192.11261574
1735696800	190.13086095
1735700400	191.25200087
1735704000	189.96635220
1735707600	189.07982779
1735711200	189.80802808
1735714800	189.78285891
1735718400	189.59531093
1735722000	189.36519184
1735725600	188.79289474
1735729200	189.75344721
1735732800	190.97768084
1735736400	190.44585023
1735740000	190.78095118
1735743600	190.42410000
1735747200	191.62482739
1735750800	190.31711819
1735754400	190.01924843
1735758000	191.33799456
1735761600	192.90457459
1735765200	193.90032580
1735768800	194.27648477
1735772400	193.97502535
1735776000	193.88036053
1735779600	195.97987924
1735783200	197.00930164
1735786800	198.90081623
1735790400	198.31872935
1735794000	203.64613656
1735797600	204.23372742
1735801200	205.08644381
1735804800	205.91020949
1735808400	206.76130999
1735812000	207.07557387
1735815600	206.71807662
1735819200	208.41924204
1735822800	208.23434756
1735826400	207.67199242
1735830000	208.55081153
1735833600	206.48454968
1735837200	207.48115330
1735840800	205.75452795
1735844400	206.55174584
1735848000	206.95383807
1735851600	206.63011792
1735855200	206.05617355
1735858800	206.28322325
1735862400	207.96510646
1735866000	206.96460396
1735869600	206.23692303
1735873200	207.12935269
1735876800	207.75034278
1735880400	207.51073752
1735884000	208.79599122
1735887600	208.02837988
1735891200	207.83586739
1735894800	209.18366317
1735898400	211.05036557
1735902000	211.09968340
1735905600	214.44712269
1735909200	213.31137683
1735912800	212.68210763
1735916400	217.45284295
1735920000	217.52008506
1735923600	217.82633622
1735927200	217.29126193
1735930800	218.03297049
1735934400	216.72900695
1735938000	215.97939223
1735941600	216.55367508
1735945200	216.94417009
1735948800	217.79224605
1735952400	216.89564480
1735956000	217.32894438
1735959600	217.47123466
1735963200	216.74304229
1735966800	216.64252600
1735970400	216.92364920
1735974000	217.61752204
1735977600	216.44882719
1735981200	215.52866228
1735984800	215.62853200
1735988400	215.58019758
1735992000	216.27701540
1735995600	216.86381198
1735999200	216.97088896
1736002800	215.85235264
1736006400	214.59238633
1736010000	214.37831555
1736013600	215.60637410
1736017200	215.52823517
1736020800	215.58308420
1736024400	216.40602645
1736028000	215.91094962
1736031600	216.59814772
1736035200	216.58899196
1736038800	217.13422943
1736042400	215.76349113
1736046000	216.96841815
1736049600	217.97660058
1736053200	218.07872791
1736056800	216.42972732
1736060400	216.68909067
1736064000	216.42605398
1736067600	215.13040683
1736071200	213.27742744
1736074800	213.98382035
1736078400	213.79611406
1736082000	213.58000897
1736085600	212.85102327
1736089200	213.42975539
1736092800	213.40890324
1736096400	212.41224910
1736100000	212.57905898
1736103600	212.55016383
1736107200	212.75558095
1736110800	212.85358224
1736114400	213.72383330
1736118000	214.44309382
1736121600	213.46067026
1736125200	212.17924374
1736128800	215.22688962
1736132400	215.68762696
1736136000	215.68758633
1736139600	215.91472090
1736143200	215.72260191
1736146800	214.95760050
1736150400	215.16096272
1736154000	213.95409555
1736157600	214.18771726
1736161200	214.79545444
1736164800	216.08163750
1736168400	216.79213888
1736172000	218.62430107
1736175600	221.35472584
1736179200	221.32004483
1736182800	220.99588520
1736186400	218.87370489
1736190000	218.99476247
1736193600	220.31590210
1736197200	218.91951169
1736200800	218.02201443
1736204400	218.63237296
1736208000	218.50094652
1736211600	218.57911704
1736215200	218.51586158
1736218800	216.86683896
1736222400	217.46148280
1736226000	216.36070004
1736229600	216.34281780
1736233200	216.37428289
1736236800	215.96858776
1736240400	216.55363805
1736244000	215.37438360
1736247600	214.85966754
1736251200	214.22226584
1736254800	213.27209949
1736258400	213.82030214
1736262000	211.93732565
1736265600	208.15466709
1736269200	207.33673200
1736272800	206.64299876
1736276400	205.43611674
1736280000	204.22187966
1736283600	203.65697570
1736287200	202.22685552
1736290800	203.46166338
1736294400	202.49254573
1736298000	202.68131607
1736301600	201.07587409
1736305200	200.41867634
1736308800	198.31503383
1736312400	197.04564172
1736316000	196.36511144
1736319600	193.91236090
1736323200	195.74523705
1736326800	197.36113686
1736330400	196.03096934
1736334000	197.39833122
1736337600	195.63830954
1736341200	195.17253482
1736344800	196.84004609
1736348400	197.14243906
1736352000	197.79424605
1736355600	194.92796623
1736359200	193.06052158
1736362800	194.26315193
1736366400	194.40977856
1736370000	195.36339513
1736373600	195.07044434
1736377200	197.84323141
1736380800	197.36618605
1736384400	197.69176588
1736388000	197.75355230
1736391600	196.79436447
1736395200	194.26736575
1736398800	195.16302119
1736402400	194.41117222
1736406000	193.35798826
1736409600	189.82537570
1736413200	191.11097079
1736416800	191.61624734
1736420400	191.29059498
1736424000	190.87993732
1736427600	190.28742477
1736431200	185.81044934
1736434800	188.52394762
1736438400	193.08221384
1736442000	191.79183186
1736445600	187.31040744
1736449200	188.80942722
1736452800	185.85161945
1736456400	184.59300742
1736460000	185.20065278
1736463600	186.36786635
1736467200	185.01113509
1736470800	186.42103537
1736474400	187.18244790
1736478000	188.36825380
1736481600	189.21073160
1736485200	188.97549807
1736488800	189.83374685
1736492400	190.48592542
1736496000	192.04503449
1736499600	192.07020162
1736503200	192.05328356
1736506800	192.09593392
1736510400	191.94337838
1736514000	191.88963855
1736517600	186.83525169
1736521200	187.65350826
1736524800	187.02436059
1736528400	185.12925860
1736532000	191.42983799
1736535600	190.04916013
1736539200	190.12387935
1736542800	187.47271063
1736546400	187.76127963
1736550000	188.21604671
1736553600	187.62467183
1736557200	188.19702119
1736560800	186.43453800
1736564400	186.89072880
1736568000	186.20212156
1736571600	185.72069649
1736575200	186.18739780
1736578800	186.47639533
1736582400	185.94390676
1736586000	185.33983521
1736589600	185.24647794
1736593200	184.96387409
1736596800	186.46366384
1736600400	187.11331804
1736604000	186.54315754
1736607600	187.74226656
1736611200	186.87808168
1736614800	186.93165395
1736618400	186.37200730
1736622000	187.54252467
1736625600	187.63632599
1736629200	190.15762950
1736632800	191.15148719
1736636400	188.27410648
1736640000	188.04735974
1736643600	187.36153412
1736647200	187.50656420
1736650800	188.05020871
1736654400	187.26243707
1736658000	186.83506675
1736661600	186.48941536
1736665200	186.25278087
1736668800	186.53663447
1736672400	185.88970977
1736676000	185.89833646
1736679600	186.14049769
1736683200	186.57790358
1736686800	186.94125890
1736690400	188.01850717
1736694000	188.47687656
1736697600	190.05745737
1736701200	189.98656160
1736704800	189.93959540
1736708400	189.28081544
1736712000	188.77547643
1736715600	189.24653448
1736719200	188.26550136
1736722800	186.75138654
1736726400	188.39194289
1736730000	190.50366623
1736733600	187.30310219
1736737200	187.30310219
1736740800	184.86136737
1736744400	185.53734800
1736748000	183.85607267
1736751600	181.86754168
1736755200	182.11239899
1736758800	180.51287612
1736762400	180.11739367
1736766000	178.24905411
1736769600	175.90352433
1736773200	175.22252790
1736776800	175.86126152
1736780400	175.44791206
1736784000	178.71744791
1736787600	176.14229436
1736791200	176.55591077
1736794800	175.81345475
1736798400	177.46858554
1736802000	181.63086348
1736805600	181.63340435
1736809200	182.87472647
1736812800	182.94117705
1736816400	182.27799444
1736820000	182.93048979
1736823600	183.35108420
1736827200	184.20146477
1736830800	185.33500063
1736834400	184.98440977
1736838000	186.49222608
1736841600	185.50581175
1736845200	187.14063289
1736848800	189.60569688
1736852400	187.80304367
1736856000	186.92620258
1736859600	186.18919088
1736863200	187.68788640
1736866800	186.90850455
1736870400	187.12248753
1736874000	186.51838996
1736877600	186.82981143
1736881200	186.63838129
1736884800	186.64484102
1736888400	186.83231116
1736892000	187.01495219
1736895600	188.54540208
1736899200	187.48862199
1736902800	187.42571409
1736906400	188.27763834
1736910000	187.29471850
1736913600	189.49067742
1736917200	189.62733781
1736920800	189.34891216
1736924400	189.20835121
1736928000	189.93367576
1736931600	189.33884820
1736935200	186.70076844
1736938800	187.43177493
1736942400	186.71888437
1736946000	186.56408044
1736949600	195.54585736
1736953200	196.83527251
1736956800	196.56972848
1736960400	198.26778986
1736964000	197.82665494
1736967600	201.45512740
1736971200	202.34749112
1736974800	202.86372135
1736978400	203.02245106
1736982000	204.35242053
1736985600	206.16658075
1736989200	204.61401364
1736992800	203.92883984
1736996400	202.91575962
1737000000	202.05960752
1737003600	201.70913867
1737007200	202.94153154
1737010800	202.83315910
1737014400	202.98882341
1737018000	200.01895798
1737021600	201.09761327
1737025200	200.37947827
1737028800	211.81041151
1737032400	215.73498853
1737036000	209.76956300
1737039600	207.38030479
1737043200	209.29955280
1737046800	213.00253244
1737050400	214.75546418
1737054000	212.52314593
1737057600	214.13602978
1737061200	213.02090283
1737064800	212.17956317
1737068400	209.86454938
1737072000	211.14269540
1737075600	210.81377866
1737079200	214.55259088
1737082800	211.80092941
1737086400	211.07673700
1737090000	212.89010800
1737093600	212.36218142
1737097200	212.64280809
1737100800	213.18469454
1737104400	215.88321409
1737108000	215.61783138
1737111600	217.00117181
1737115200	219.05989606
1737118800	219.90464035
1737122400	220.67608392
1737126000	219.42745608
1737129600	218.31695105
1737133200	221.16127927
1737136800	216.74120192
1737140400	216.76120812
1737144000	217.35737363
1737147600	219.99525103
1737151200	218.20327742
1737154800	219.17160608
1737158400	219.65656090
1737162000	220.28542672
1737165600	218.85072871
1737169200	221.05176575
1737172800	221.06637583
1737176400	228.45767580
1737180000	227.16232733
1737183600	236.49685265
1737187200	233.29716228
1737190800	239.23176470
1737194400	237.85048787
1737198000	242.58138595
1737201600	238.78342828
1737205200	243.29040164
1737208800	240.29361506
1737212400	241.43089111
1737216000	256.70381818
1737219600	244.91158556
1737223200	252.26908740
1737226800	253.93290430
1737230400	255.65781443
1737234000	248.44390180
1737237600	252.83545691
1737241200	254.48538990
1737244800	262.08678864
1737248400	257.29950414
1737252000	255.07955276
1737255600	254.85015531
1737259200	257.26680819
1737262800	272.95550386
1737266400	266.09257703
1737270000	273.89510788
1737273600	272.85416484
1737277200	272.64504378
1737280800	273.48359014
1737284400	284.84919263
1737288000	286.80522330
1737291600	277.31664709
1737295200	284.37164127
1737298800	269.71292594
1737302400	269.73564982
1737306000	267.86463075
1737309600	270.91036323
1737313200	272.09654398
1737316800	269.24033527
1737320400	274.51046290
1737324000	257.04002345
1737327600	252.06896169
1737331200	249.77312429
1737334800	237.78263424
1737338400	242.70350192
1737342000	231.91406021
1737345600	241.61093188
1737349200	243.61255424
1737352800	245.33270489
1737356400	257.35891036
1737360000	260.19604781
1737363600	268.61806882
1737367200	262.98049495
1737370800	259.77008303
1737374400	260.17915795
1737378000	253.42098931
1737381600	256.13021192
1737385200	256.78596769
1737388800	254.28885806
1737392400	254.58348860
1737396000	242.43644180
1737399600	248.92064402
1737403200	246.65564024
1737406800	245.06562330
1737410400	245.42182325
1737414000	249.40561357
1737417600	242.47748981
1737421200	237.60367514
1737424800	233.63477684
1737428400	238.32329974
1737432000	237.57190055
1737435600	236.08953212
1737439200	232.34351239
1737442800	235.97120061
1737446400	235.75679221
1737450000	239.01336544
1737453600	237.74576539
1737457200	239.28691139
1737460800	238.95631315
1737464400	240.80691853
1737468000	241.00996865
1737471600	239.44062495
1737475200	240.66789557
1737478800	243.34059282
1737482400	248.98756302
1737486000	259.25469488
1737489600	253.14334866
1737493200	254.08145491
1737496800	254.37119529
1737500400	251.06253713
1737504000	250.32405037
1737507600	253.19481136
1737511200	251.98868204
1737514800	251.95193507
1737518400	254.30995583
1737522000	254.70697741
1737525600	255.98703199
1737529200	256.35274476
1737532800	258.51808420
1737536400	255.22353697
1737540000	253.90454575
1737543600	254.66278150
1737547200	257.54410542
1737550800	258.34721127
1737554400	260.25559018
1737558000	256.05911437
1737561600	257.43222128
1737565200	257.24364606
1737568800	260.03740620
1737572400	253.81846236
1737576000	264.46938054
1737579600	268.53747571
1737583200	262.94862908
1737586800	261.23401583
